MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	Pay	RT	Resp	ChosenSide	choice	Stay
0	2	0.6	0.6	-0	0.4	0	2	1	0	10	202	0.6	729.426793754101	j	1	0	0
1	1	1	0.6	0.6	0.6	0	1	1	0	10	203	0.6	498.633072711527	k	2	1	1
0	1	0.2	0	0.6	0.6	1	0	0	1	10	204	0	618.714125826955	j	1	1	1
1	2	0.8	0.4	0.6	0.6	1	2	1	1	10	205	0.8	653.315130621195	j	1	0	1
0	1	0.6	0.4	0	0.6	0	1	1	0	10	206	0.4	559.942286461592	j	1	1	1
0	2	0	0.4	0.8	0	0	1	1	1	10	207	0.4	543.972294777632	j	1	1	0
0	2	0.4	-0	0.4	0.4	0	0	0	1	10	208	0.4	441.808154806495	j	1	0	0
0	1	0.6	0.6	0.4	0.8	0	2	1	1	10	209	0.6	554.45396900177	k	2	1	1
0	1	0.6	0	0.6	0.4	0	0	0	1	10	210	0	555.532859638333	j	1	1	1
0	2	1	0	0.4	0.4	0	2	1	0	10	211	1	739.862297661602	k	2	0	1
1	2	1	0	1	0	0	0	0	1	10	212	1	533.878865651786	j	1	0	1
1	2	0.2	0	1	1	0	0	0	0	10	213	0.2	406.351023353636	j	1	0	1
1	2	0.6	-0	0.2	1	0	0	0	0	10	214	0.6	447.852327488363	j	1	0	1
1	1	0.4	0	0	0.6	0	4	1	0	10	215	0	674.547134898603	j	1	1	1
0	1	0.4	0.2	0	0.6	1	0	0	1	10	216	0.4	483.348599635065	j	1	0	0
1	2	0.6	0.2	0.6	0.2	1	2	1	0	10	217	0.6	748.19737765938	j	1	0	1
1	2	0.4	0.2	0.6	0.4	1	0	0	1	10	218	0.4	622.23332747817	j	1	0	1
1	2	0.2	0.4	0.4	0.6	0	0	0	0	10	219	0.2	470.424307510257	j	1	0	1
0	1	0.6	0.2	0.4	0	0	3	1	0	10	220	0.6	631.79299607873	k	2	0	1
0	2	0.4	0.4	0.2	0.4	0	1	1	0	10	221	0.4	761.623244732618	j	1	1	0
0	1	0.4	0.6	0.6	0.2	0	1	1	1	10	222	0.4	381.399217993021	k	2	0	1
1	2	0.2	0.8	0.4	0.6	1	1	1	1	10	223	0.8	876.976382918656	k	2	1	1
0	1	0.4	0.6	0.4	0.4	0	1	1	1	10	224	0.4	773.532223887742	j	1	0	1
1	2	0.4	-0	0.8	0.4	0	1	1	1	10	225	-0	543.907075189054	j	1	1	1
0	1	0.4	0.8	0.4	0.8	0	1	1	1	10	226	0.4	600.428372621536	k	2	0	1
0	1	0.6	0.6	0.4	-0	0	0	0	1	10	227	0.6	396.405599080026	k	2	1	0
1	1	0	0.8	0.6	0.4	0	0	0	0	10	228	0.8	395.393039099872	k	2	1	1
1	1	0.2	0.6	0.8	0.6	1	0	0	0	10	229	0.6	453.620405867696	j	1	1	1
1	2	0.6	0.8	-0	0.4	0	4	1	1	10	230	0.8	534.607104025781	k	2	1	1
1	2	-0	0.8	0.8	0.6	1	0	0	1	10	231	0.8	561.443431302905	j	1	1	1
0	1	0.2	1	0.6	0.8	1	2	1	0	10	232	1	496.427411213517	j	1	1	1
0	1	0	0.8	1	0.8	0	0	0	1	10	233	0.8	378.508010879159	k	2	1	1
1	1	0.2	0.6	0.8	1	0	0	0	0	10	234	0.6	372.035412117839	k	2	1	1
0	1	0	0	0.6	0.8	1	0	0	0	10	235	0	445.451156236231	j	1	1	1
1	2	0.4	0.2	0.8	0.8	1	4	1	0	10	236	0.2	406.288309954107	j	1	1	1
0	1	0.4	0.4	0	0.6	0	1	1	0	10	237	0.4	415.921014733613	j	1	1	1
1	1	0.6	0.6	0.4	0.2	0	0	0	1	10	238	0.6	378.879665397108	k	2	1	1
1	1	0	0.4	0.6	0.4	1	0	0	0	10	239	0.4	394.95822135359	j	1	1	1
0	2	0.6	0.6	0.2	0	1	3	1	1	10	240	0.6	482.821312732995	k	2	1	1
1	2	0.6	0.4	0.6	0.4	1	0	0	1	10	241	0.4	436.612797901034	j	1	1	1
1	1	0	0.4	0.4	0.6	1	2	1	0	10	242	0	534.540642984211	k	2	0	0
1	2	0.2	0.6	0.4	0.6	0	1	1	0	10	243	0.6	447.491306811571	k	2	1	1
1	1	0	0.2	0	0.4	1	1	1	1	10	244	0.2	553.192402236164	j	1	1	0
1	2	0.6	0.6	0.6	0	1	1	1	1	10	245	0.6	553.604987449944	j	1	1	1
0	1	0	1	0.2	0.6	1	1	1	1	10	246	1	707.979335449636	j	1	1	1
0	2	1	0.6	0.6	0.2	0	1	1	1	10	247	0.6	526.150253601372	k	2	1	1
1	1	0.2	0.4	1	0.6	0	1	1	1	10	248	0.4	654.361225664616	j	1	1	1
0	2	0.6	0	0.6	1	0	1	1	1	10	249	0	512.364857830107	k	2	1	1
0	1	0	0.4	0.4	0.6	1	1	1	1	10	250	0.4	456.495669670403	j	1	1	1
1	2	1	0.6	0	0.4	1	1	1	1	10	251	0.6	641.422848217189	j	1	1	1
1	2	0.8	0.4	0.6	0.4	0	0	0	1	10	252	0.4	379.467373713851	j	1	1	1
0	1	0.2	0.6	0.4	0	0	2	1	1	10	253	0.6	542.921541258693	j	1	1	1
1	1	0.8	0.4	0.6	0.4	0	0	0	1	10	254	0.4	518.032381311059	k	2	1	1
1	2	1	0.8	0.4	0.6	0	2	1	0	10	255	0.8	527.196889743209	j	1	1	1
1	2	0.8	0.8	0.8	0.4	1	0	0	1	10	256	0.8	712.636317126453	j	1	1	1
1	2	1	0.4	0.8	0.8	1	0	0	0	10	257	0.4	466.113674454391	j	1	1	1
0	1	0	0.2	0.4	0.6	1	3	1	0	10	258	0	381.319455802441	j	1	0	0
1	2	1	0.6	0.4	0.8	1	1	1	0	10	259	0.6	437.881755642593	k	2	1	1
0	1	0	0.4	0	0.4	0	1	1	1	10	260	0	686.410808004439	k	2	0	1
1	1	0.2	0	0	0.6	0	0	0	1	10	261	0	374.790959991515	j	1	1	0
1	1	0.6	0.6	0	0	1	0	0	0	10	262	0.6	536.293146200478	j	1	0	0
0	2	0.6	0	0.6	0	0	3	1	1	10	263	0	402.243454940617	j	1	1	1
1	1	0.6	0.4	0.6	0	1	1	1	0	10	264	0.6	605.403268709779	k	2	0	1
0	1	0.8	0.6	0.6	0	1	0	0	1	10	265	0.8	647.266869433224	j	1	0	1
0	1	0.6	0.4	0.8	0.6	0	0	0	0	10	266	0.6	559.28791873157	j	1	0	1
0	2	0.6	0	0	0.6	0	3	1	1	10	267	0	456.169350072742	j	1	1	1
1	2	1	-0	0	0.6	0	0	0	1	10	268	-0	576.580096036196	k	2	1	1
0	1	0.2	-0	0.6	0.8	0	2	1	0	10	269	0.2	570.285240188241	j	1	0	1
1	1	0.2	0.4	0.2	-0	0	0	0	1	10	270	0.2	459.524495527148	k	2	0	1
0	2	0.6	0	-0	0	1	2	1	0	10	271	0	531.07962012291	j	1	1	1
0	1	0.4	-0	0.2	0.2	1	1	1	0	10	272	0.4	419.458681717515	j	1	0	1
0	1	0.6	0	0.4	0	0	0	0	1	10	273	0	396.692459471524	k	2	1	0
1	2	0.2	0	0	0.2	0	2	1	1	10	274	0.2	398.003214038908	k	2	0	0
0	1	0.8	0.4	0	0.4	0	1	1	0	10	275	0.4	530.348577536643	j	1	1	1
0	1	0.8	0.4	0.4	0.2	0	0	0	1	10	276	0.8	545.811497606337	k	2	0	0
0	2	0	0.2	0.2	0	0	2	1	1	10	277	0	555.113766342402	k	2	0	1
0	2	-0	0.2	0	0.8	0	0	0	1	10	278	-0	612.793498672545	k	2	0	1
0	2	0.2	0	-0	0	0	0	0	0	10	279	0	606.158341281116	k	2	1	0
1	1	0.8	0.2	0.8	0.4	0	3	1	0	10	280	0.8	439.253422431648	k	2	0	1
0	1	0.6	0.6	0.8	0	1	0	0	1	10	281	0.6	440.330845303833	k	2	0	1
1	2	0.6	0.2	0	-0	1	2	1	0	10	282	0.2	577.607010491192	k	2	1	1
1	2	0.2	0.2	0.2	0.6	0	0	0	1	10	283	0.2	474.610587581992	j	1	1	1
0	1	1	0.6	0.6	0.8	0	2	1	0	10	284	0.6	547.639415599406	k	2	1	0
1	2	0.2	0.2	0.2	0.2	0	1	1	0	10	285	0.2	710.639729164541	k	2	0	0
1	2	0.2	0.8	0.2	0.6	1	0	0	1	10	286	0.2	416.830422356725	k	2	0	1
0	2	0.2	0.4	0.2	0.2	0	0	0	0	10	287	0.4	527.970594353974	j	1	1	0
1	1	0.4	0.6	0.6	0.2	0	3	1	1	10	288	0.4	683.095991611481	k	2	0	0
0	1	1	0.6	0.4	0.4	1	0	0	1	10	289	1	532.923844642937	j	1	0	1
1	1	0.2	0.6	1	0.4	0	0	0	0	10	290	0.2	421.412493102252	j	1	0	1
0	2	-0	0.6	0.4	0.2	1	3	1	0	10	291	0.6	470.78362852335	j	1	1	1
1	2	0	0.8	0.6	0.2	0	0	0	1	10	292	0.8	431.660529226065	k	2	1	1
0	2	0.6	1	0.8	0.6	1	0	0	0	10	293	1	441.886228509247	k	2	1	1
0	1	1	0.2	0.2	1	1	3	1	0	10	294	1	514.454646036029	j	1	0	1
1	1	1	0.6	1	1	0	0	0	1	10	295	1	515.555584803224	j	1	0	1
0	2	-0	0.8	1	0.8	0	2	1	0	10	296	0.8	580.339483916759	k	2	1	1
1	2	0.6	0.2	0.8	1	1	0	0	1	10	297	0.2	461.894449777901	j	1	1	1
0	2	0.2	1	0.2	0.8	0	0	0	0	10	298	1	478.900153189898	k	2	1	1
1	2	0.4	1	1	0.2	0	0	0	0	10	299	1	463.642537593842	j	1	1	1
0	1	1	0.6	1	1	1	4	1	0	10	300	1	419.369716197252	j	1	0	1
1	2	0.2	1	1	1	1	1	1	0	10	301	1	516.595999710262	j	1	1	1
1	1	0.8	0	1	1	0	1	1	1	10	302	0.8	597.310896962881	k	2	0	1
0	2	0.8	0.8	1	1	1	1	1	1	10	303	0.8	509.498675353825	j	1	1	1
1	2	0	1	0.8	0.8	1	0	0	1	10	304	1	417.256711982191	j	1	1	1
0	1	1	0.6	0.8	1	1	2	1	1	10	305	1	442.560333758593	j	1	0	1
0	2	0.6	0.8	1	0.8	0	1	1	0	10	306	0.8	386.635530740023	k	2	1	1
0	1	0.6	0.6	1	1	0	1	1	1	10	307	0.6	595.957692712545	j	1	1	NaN
1	2	0.4	0.8	0.8	1	0	1	1	1	10	308	0.8	526.929367333651	k	2	1	1
1	1	0.6	0.2	0.6	0.8	0	1	1	1	10	309	NaN	NaN	NaN	NaN	NaN	0
1	2	0.4	0.2	0.8	0.6	0	1	1	1	10	310	0.2	503.433283418417	k	2	1	1
1	1	0.8	0.4	NaN	0.8	1	1	1	1	10	311	0.4	728.665773756802	k	2	1	0
1	1	0.6	-0	0.4	0.2	1	0	0	1	10	312	0.6	546.99673037976	k	2	0	0
0	1	0.6	0.6	0.6	0.4	1	0	0	0	10	313	0.6	378.90581600368	k	2	0	1
0	1	0.8	0.6	0.6	0.6	0	0	0	0	10	314	0.8	405.158064328134	k	2	0	1
1	2	0.6	-0	0.2	NaN	1	4	1	1	10	315	-0	534.200314432383	k	2	1	1
0	1	0.8	0.6	0.8	0.6	0	1	1	0	10	316	0.8	593.023405410349	j	1	0	1
1	1	0.8	0.6	0.8	-0	0	0	0	1	10	317	0.8	369.417997077107	j	1	0	1
0	2	0.8	0.4	-0	0.8	0	2	1	1	10	318	0.4	433.281763456762	j	1	1	1
0	1	0.6	0.4	0.8	0.8	1	1	1	0	10	319	0.6	499.863594770432	k	2	0	1
1	1	0.4	0.4	0.6	0.4	0	0	0	1	10	320	0.4	717.547886073589	k	2	0	1
1	2	0.6	0.8	0.4	0.8	1	2	1	1	10	321	0.8	463.673006743193	j	1	1	1
0	2	0.4	0	0.8	0.4	1	0	0	1	10	322	0	423.864650540054	k	2	1	1
1	1	0.8	0.8	0.4	0.6	1	2	1	0	10	323	0.8	505.736499093473	j	1	0	1
1	2	1	0	0	0.8	1	1	1	0	10	324	0	468.015536665916	j	1	1	1
1	2	0	0.2	0	0.8	1	0	0	1	10	325	0	451.041421853006	k	2	0	0
1	1	0.8	0.8	0.8	0	1	2	1	1	10	326	0.8	582.160319201648	k	2	0	1
1	1	0.2	0.4	0.8	0	1	0	0	1	10	327	0.2	413.476597517729	k	2	0	1
1	1	0.2	1	0.2	0.8	1	0	0	0	10	328	0.2	433.730786666274	k	2	0	1
0	2	0.6	0.4	0	0	1	3	1	0	10	329	0.4	512.691147625446	j	1	1	0
1	2	0.6	0.4	0.4	0.2	0	0	0	1	10	330	0.6	522.012666799128	k	2	0	0
0	2	0.4	0.2	0.6	0.4	1	0	0	0	10	331	0.4	411.562873981893	j	1	0	1
0	1	0.2	0.6	0.2	0.2	1	3	1	0	10	332	0.6	414.856557734311	k	2	1	0
1	1	0.8	0.2	0.6	0.4	0	0	0	1	10	333	0.2	518.933524377644	k	2	1	1
0	2	0.8	0	0.4	0.6	1	2	1	0	10	334	0.8	743.860233575106	j	1	0	1
0	2	0.2	0	0.8	0.2	1	0	0	1	10	335	0.2	519.354158081114	j	1	0	1
1	1	0.8	0.4	0.2	0.6	1	2	1	0	10	336	0.4	603.417399339378	j	1	1	1
1	1	0	0.6	0.4	0.2	1	0	0	1	10	337	0.6	690.928586758673	k	2	1	1
1	1	0.8	0.6	0.6	0.4	1	0	0	0	10	338	0.6	590.78788664192	k	2	1	1
0	1	0.4	0.2	0.6	0.6	1	0	0	0	10	339	0.2	518.105209805071	k	2	1	1
1	2	0.2	0.6	0.2	0.8	1	4	1	0	10	340	0.2	639.587773010135	k	2	0	1
1	2	0.8	0	0.2	0.2	0	0	0	1	10	341	0.8	648.197647184134	k	2	0	1
1	1	0.6	0.4	0.2	0.6	0	2	1	0	10	342	0.4	738.787041045725	k	2	1	1
1	1	0.4	0.2	0.4	0.8	1	0	0	1	10	343	0.2	595.222165808082	j	1	1	1
1	1	0.6	0	0.2	0.4	1	0	0	0	10	344	0	542.906996794045	k	2	1	1
1	1	0	1	0	0.2	1	0	0	0	10	345	1	661.794384941459	j	1	1	1
0	1	0.6	1	1	0	1	0	0	0	10	346	1	399.258271791041	j	1	1	1
0	2	0.4	0.4	0.8	0.2	1	5	1	0	10	347	0.4	503.905680961907	j	1	0	1
1	2	0.8	0.4	0.4	1	1	0	0	1	10	348	0.8	493.020207621157	j	1	0	1
1	2	0.4	0.8	0.8	0.4	1	0	0	0	10	349	0.4	446.400583721697	j	1	0	1
0	2	0.2	0.6	0.4	0.8	1	0	0	0	10	350	0.2	453.34354788065	j	1	0	1
1	2	0.4	0.6	0.2	0.4	0	0	0	0	10	351	0.4	502.210904844105	j	1	0	NaN
0	1	0.8	0.4	1	1	0	5	1	0	10	352	0.4	606.911085546017	k	2	1	1
0	2	0.6	0.6	0.4	0.2	0	1	1	0	10	353	NaN	NaN	NaN	NaN	NaN	0
1	1	0.2	0.8	0.4	0.4	0	1	1	1	10	354	0.8	419.877029024065	k	2	1	1
1	2	0.6	0	NaN	0.4	1	1	1	1	10	355	0	589.716141112149	k	2	1	0
1	1	0.6	0.4	0.8	NaN	1	1	1	1	10	356	0.4	558.601603843272	j	1	1	1
0	1	0.4	0	0.4	0	1	0	0	1	10	357	0	541.976358741522	k	2	1	1
0	2	0.2	0.2	0	0.8	1	2	1	1	10	358	0.2	713.388629257679	j	1	1	1
0	1	0	0.8	0	0.4	0	1	1	0	10	359	0.8	456.109740771353	k	2	1	1
0	2	0.4	0	0.2	0	0	1	1	1	10	360	0.4	499.939896166325	j	1	0	0
1	1	0.6	0.8	NaN	NaN	NaN	NaN	NaN	NaN	11	1	0.6	435.070195235312	k	2	0	NaN
1	2	0.2	0.4	NaN	NaN	NaN	1	1	NaN	11	2	0.4	555.443469434977	j	1	1	NaN
0	1	0.2	0.2	0.6	NaN	1	1	1	NaN	11	3	0.2	568.033507093787	k	2	0	1
1	2	0.4	1	0.4	0.6	1	1	1	1	11	4	1	488.491229712963	k	2	1	1
1	2	-0	1	1	0.2	0	0	0	1	11	5	1	635.153726674616	k	2	1	1
1	1	0.6	0.2	0.2	0.4	0	2	1	1	11	6	0.6	432.985411956906	k	2	0	1
0	1	0	0.8	0.6	1	1	0	0	1	11	7	0	437.187484465539	j	1	0	1
0	2	0	0.8	1	1	1	2	1	0	11	8	0.8	421.099335886538	k	2	1	1
0	1	0.6	1	0	0.6	0	1	1	0	11	9	1	430.17250765115	k	2	1	0
1	2	0.6	1	0.8	0	0	1	1	1	11	10	1	569.647333584726	k	2	1	1
0	1	0.6	0.2	1	0.8	0	1	1	1	11	11	0.2	441.954946145415	j	1	1	1
1	2	0	0.8	1	1	0	1	1	1	11	12	0	456.965701654553	k	2	0	0
0	2	0	0.8	0	0.2	0	0	0	1	11	13	0.8	452.358326874673	k	2	1	0
1	2	-0	1	0.8	0	0	0	0	0	11	14	1	579.130945727229	k	2	1	1
0	2	-0	1	1	0.8	0	0	0	0	11	15	1	532.732230611145	k	2	1	1
0	1	0.4	0.4	0.2	1	0	4	1	1	11	16	0.4	584.245906211436	j	1	0	0
1	2	0	0.6	1	1	1	1	1	0	11	17	0.6	538.375188596547	j	1	1	1
0	1	0	0.8	0.4	1	0	1	1	1	11	18	0	596.216413192451	j	1	0	1
1	2	0.6	1	0.6	0.4	1	1	1	1	11	19	1	665.947648696601	j	1	1	1
1	2	0.6	0.4	1	0	1	0	0	1	11	20	0.4	573.67255166173	k	2	1	1
1	1	0.4	0.4	0	0.6	0	2	1	1	11	21	0.4	453.462019562721	k	2	1	0
1	2	0.4	0.8	0.4	1	0	1	1	0	11	22	0.8	527.983643114567	k	2	1	1
1	2	0.4	0.8	0.8	0.4	1	0	0	1	11	23	0.8	474.182300269604	j	1	1	1
1	1	0.4	0	0.4	0.4	1	2	1	1	11	24	0	386.747251264751	k	2	1	1
1	1	0.2	0.8	0	0.8	1	0	0	1	11	25	0.2	674.901536665857	k	2	0	0
0	1	0.2	0.8	0.2	0	1	0	0	0	11	26	0.2	868.790511973202	j	1	0	1
1	1	0.2	0.8	0.2	0.2	0	0	0	0	11	27	0.2	511.655550450087	j	1	0	1
1	2	0.4	0.4	0.8	0.8	0	4	1	0	11	28	0.4	631.750671193004	j	1	1	1
0	1	0.2	0.4	0.2	0.2	1	1	1	0	11	29	0.4	713.522677309811	k	2	1	0
0	2	0	0.4	0.4	0.2	1	1	1	1	11	30	0.4	411.378051154315	j	1	1	1
1	1	0.6	0.8	0.4	0.4	0	1	1	1	11	31	0.6	490.965281613171	k	2	0	0
0	1	1	0.4	0.6	0.4	1	0	0	1	11	32	1	579.765778034925	k	2	0	1
1	1	0.8	0.6	1	0.6	0	0	0	0	11	33	0.8	453.055288642645	j	1	0	1
0	1	1	0.2	0.8	1	1	0	0	0	11	34	1	463.085412979126	j	1	0	1
0	2	0.4	0.6	0.4	0.4	0	4	1	1	11	35	0.6	553.678059950471	k	2	1	1
0	2	-0	0.2	0.6	1	1	0	0	1	11	36	0.2	489.231251180172	k	2	1	1
1	2	0.6	0.4	0.2	0.6	0	0	0	0	11	37	0.4	506.631676107645	j	1	1	1
0	2	0.8	0.4	0.4	0.2	0	0	0	0	11	38	0.4	564.777558669448	k	2	1	1
0	1	0.6	0.2	1	0.8	0	4	1	0	11	39	0.6	796.843063086271	j	1	0	1
0	1	0.8	0	0.6	0.4	0	0	0	1	11	40	0.8	360.922963358462	j	1	0	1
1	2	1	0.6	0.4	0.4	0	2	1	0	11	41	1	802.605412900448	k	2	0	0
1	2	0.4	0.2	1	0.8	0	0	0	1	11	42	0.4	449.50635638088	k	2	0	1
0	1	0.4	0	0.8	0.6	0	2	1	0	11	43	0.4	757.458343170583	j	1	0	1
0	1	1	0.2	0.4	0.4	0	0	0	1	11	44	1	444.911547005177	k	2	0	1
1	2	0.8	0.2	0.4	1	0	2	1	0	11	45	0.2	558.098529465497	j	1	1	0
0	2	0.8	-0	0.2	1	1	0	0	1	11	46	-0	552.307696081698	k	2	1	1
1	1	0.2	0.2	1	0.4	0	2	1	0	11	47	0.2	594.217776320875	j	1	0	1
0	1	0.2	0	0.2	-0	1	0	0	1	11	48	0	561.369059607387	j	1	1	0
0	2	1	0.2	-0	0.2	0	2	1	0	11	49	1	523.562368936837	j	1	0	0
1	1	0.2	0.6	0	0.2	0	1	1	0	11	50	0.2	388.825024478137	j	1	0	0
0	2	0.2	0	1	0	1	1	1	1	11	51	0.2	846.354129724205	j	1	0	1
0	2	0.2	0.8	0.2	0.2	1	0	0	1	11	52	0.2	416.384173557162	j	1	0	1
1	1	0.4	0.8	0.2	1	1	2	1	1	11	53	0.4	658.69052708149	k	2	0	1
1	1	-0	0.4	0.4	0.2	1	0	0	1	11	54	-0	515.653137117624	j	1	0	1
1	1	0.2	0.2	-0	0.4	1	0	0	0	11	55	0.2	610.974666662514	j	1	1	0
1	2	0	1	0.2	0.2	1	3	1	0	11	56	1	894.146146252751	j	1	1	0
0	1	0.4	0.4	0.2	-0	1	1	1	0	11	57	0.4	471.400745213032	k	2	1	1
0	2	0.4	0.6	1	0.2	1	1	1	1	11	58	0.6	807.117063552141	k	2	1	1
1	2	0	0.8	0.6	0.4	0	0	0	1	11	59	0.8	450.791431590915	j	1	1	1
0	1	0.6	1	0.4	1	0	2	1	1	11	60	1	618.08031052351	k	2	1	1
0	2	0.6	0.2	0.8	0.6	0	1	1	0	11	61	0.2	436.745140701532	k	2	1	1
1	2	0	0.6	0.2	1	1	0	0	1	11	62	0.6	422.609775327146	j	1	1	1
1	1	0.2	0.4	1	0.8	0	2	1	1	11	63	0.4	701.158188283443	k	2	1	1
1	2	0.6	0.8	0.6	0.2	1	1	1	0	11	64	0.8	449.43805783987	k	2	1	1
1	2	0.2	-0	0.8	0.4	0	0	0	1	11	65	-0	371.337445452809	j	1	1	1
0	2	0.4	0.6	-0	0.8	0	0	0	0	11	66	0.4	524.000183679163	j	1	0	0
1	1	0	0.2	0.4	0.6	1	3	1	1	11	67	0.2	700.503355823457	j	1	1	1
0	1	0.2	0.6	0.2	0.4	1	0	0	1	11	68	0.2	566.706512123346	j	1	0	0
0	1	0.4	0.4	0.2	0.2	0	0	0	0	11	69	0.4	526.555027812719	k	2	0	1
0	2	0.4	0	0.4	-0	1	3	1	0	11	70	0	832.200397737324	j	1	1	0
1	1	0.2	1	0.4	0.2	0	1	1	0	11	71	0.2	545.602715574205	k	2	0	1
1	1	0.2	-0	0.2	0	1	0	0	1	11	72	0.2	658.080123364925	j	1	0	1
1	1	0.6	0	0.2	0.2	1	0	0	0	11	73	0.6	446.620658040047	j	1	0	1
0	2	0.6	0	0	0.4	1	3	1	1	11	74	0	564.438893459737	k	2	1	1
1	2	0.8	0.2	0	0.6	1	0	0	1	11	75	0.8	821.18200417608	j	1	0	0
1	1	0.4	0	0.6	0.2	1	2	1	0	11	76	0.4	568.045691587031	j	1	0	1
0	1	0.6	0.8	0.4	0.8	1	0	0	1	11	77	0.6	464.363330043852	j	1	0	1
0	2	1	0	0.8	0	1	2	1	0	11	78	1	593.55812240392	j	1	0	1
0	1	0.6	0	0.6	0.4	0	1	1	0	11	79	0.6	428.95276285708	k	2	0	1
0	2	0.4	0	1	0.6	0	1	1	1	11	80	0.4	404.995312914252	j	1	0	1
0	2	0.8	0.2	0.4	0.6	0	0	0	1	11	81	0.8	509.7671225667	j	1	0	1
0	2	0.6	0.2	0.8	0.4	1	0	0	0	11	82	0.6	841.214627958834	k	2	0	1
1	2	0.4	0.4	0.6	0.8	1	0	0	0	11	83	0.4	409.319919534028	j	1	0	1
1	1	0.8	0.8	0.6	1	0	4	1	1	11	84	0.8	410.622509196401	j	1	0	1
0	2	0.2	0	0.4	0.6	0	1	1	0	11	85	0.2	418.545938096941	k	2	0	1
0	2	1	0.2	0.2	0.8	0	0	0	1	11	86	0.2	437.986072152853	j	1	1	0
1	1	0	0.4	0.8	0.4	1	2	1	1	11	87	0	543.598408810794	k	2	0	1
1	2	1	0.6	0.2	0.2	0	1	1	0	11	88	0.6	600.52786488086	j	1	1	1
0	1	1	0.4	0	0.2	1	1	1	1	11	89	0.4	546.884427778423	k	2	1	0
0	1	1	0	0.4	0.6	0	0	0	1	11	90	0	420.670792460442	k	2	1	1
0	1	0.2	0.2	0	0.4	0	0	0	0	11	91	0.2	595.481992699206	j	1	0	0
1	2	1	-0	0.6	0	0	3	1	1	11	92	-0	814.606315456331	j	1	1	1
0	1	0.8	0	0.2	0	0	1	1	0	11	93	0	382.786265574396	k	2	1	0
0	2	0.6	0	-0	0.2	1	1	1	1	11	94	0.6	686.847108416259	j	1	0	0
1	1	0.6	0	0	-0	0	1	1	1	11	95	0.6	409.44791957736	j	1	0	0
0	2	0.2	0.2	0.6	0	1	1	1	1	11	96	0.2	754.297276958823	j	1	0	1
1	2	0.4	0.6	0.2	0.6	1	0	0	1	11	97	0.6	475.646049715579	j	1	1	0
1	2	0.4	0	0.6	0.2	0	0	0	0	11	98	0	724.767143838108	j	1	1	1
1	2	0.2	0.6	0	0.6	1	0	0	0	11	99	0.6	494.396903552115	k	2	1	1
1	1	0.6	0.4	0.6	0.6	1	4	1	1	11	100	0.6	694.286507554352	k	2	0	1
1	1	0.8	0	0.6	0.6	1	0	0	1	11	101	0.8	570.511410012841	k	2	0	1
1	2	0.4	0	0.6	0	0	2	1	0	11	102	0.4	369.613457471132	k	2	0	0
0	2	0.2	0.2	0.4	0.8	1	0	0	1	11	103	0.2	538.547148928046	j	1	0	1
0	1	1	0.4	0.8	0.6	1	2	1	0	11	104	1	743.048806674778	k	2	0	1
0	2	1	0	0.2	0.4	0	1	1	0	11	105	0	574.477802030742	k	2	1	0
1	1	0.6	0.2	1	0.2	0	1	1	1	11	106	0.6	512.483319267631	j	1	0	1
0	1	1	0.2	0.6	0	1	0	0	1	11	107	0.2	523.887267336249	j	1	1	0
1	2	0.6	0.6	0	1	1	2	1	1	11	108	0.6	633.979385718703	k	2	0	0
1	1	0.6	0.6	0.2	0.6	0	1	1	0	11	109	0.6	605.667234398425	j	1	1	1
0	1	1	0.6	0.6	0.6	1	0	0	1	11	110	1	573.338537476957	j	1	0	0
1	1	0.6	0.8	1	0.6	0	0	0	0	11	111	0.6	574.617370031774	j	1	0	1
0	2	0.2	-0	0.6	0.2	0	3	1	1	11	112	-0	568.67902725935	k	2	1	0
1	2	0.6	0.4	-0	0.6	1	0	0	1	11	113	0.6	473.509270697832	j	1	0	0
1	2	0.2	0.8	0.6	-0	0	0	0	0	11	114	0.8	787.589225918055	j	1	1	0
0	2	0.8	0.4	0.8	0.6	0	0	0	0	11	115	0.4	434.927768073976	j	1	1	1
0	1	0.6	0.2	0.6	1	1	4	1	0	11	116	0.2	631.256706081331	k	2	1	0
1	2	0.6	0	0.4	0.8	1	1	1	0	11	117	0	414.014547131956	k	2	1	1
1	1	0.8	0.6	0.2	0.4	0	1	1	1	11	118	0.6	689.420899376273	j	1	1	1
0	1	0.4	1	0.6	0	1	0	0	1	11	119	1	448.94914701581	j	1	1	1
0	1	0.4	0.6	1	0.6	0	0	0	0	11	120	0.6	393.828380852938	j	1	1	1
1	1	0.2	0.2	0.6	1	0	0	0	0	11	121	0.2	419.77455560118	j	1	1	1
1	1	0.2	0.8	0.2	0.6	1	0	0	0	11	122	0.8	444.414423778653	k	2	1	1
0	2	0.4	0.2	0	0.2	1	5	1	1	11	123	0.4	424.057112075388	j	1	0	0
0	1	0.4	0.6	0.8	0.2	1	1	1	0	11	124	0.6	768.083070404828	k	2	1	1
0	2	0.6	0.6	0.4	0.8	0	1	1	1	11	125	0.6	472.954847849905	j	1	1	0
1	2	0.6	0.6	0.6	0.6	1	0	0	1	11	126	0.6	634.164959192276	j	1	0	0
