MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	RT	Resp	ChosenSide	choice	Stay
0	1	1	0.2	0.6	0.4	0	3	1	0	6	294	266.587297985097	k	2	1	1
1	1	0.8	0.8	0.2	1	0	0	0	1	6	295	637.0889179816	j	1	1	1
0	1	0.4	0.6	0.8	0.2	1	0	0	0	6	296	350.353646004805	j	1	1	1
0	2	0.6	0.4	1	0.8	1	3	1	0	6	297	296.331890975125	j	1	1	1
1	1	0.6	0.8	0.6	0.8	0	1	1	0	6	298	407.125547993928	k	2	1	1
1	1	0.8	0.6	0.8	0.4	1	0	0	1	6	299	578.704904008191	k	2	1	1
0	2	0.8	1	0.4	0.6	0	2	1	1	6	300	363.642039999831	k	2	0	0
0	1	0.6	0.6	0.6	0.8	1	1	1	0	6	301	411.981693992857	j	1	0	0
1	1	0.8	0	0.6	0.8	0	0	0	1	6	302	566.508533986052	k	2	1	0
0	1	1	0.4	0	0.6	1	0	0	0	6	303	399.173154990422	k	2	0	0
1	2	-0	1	0.8	0.6	1	3	1	1	6	304	608.61639099312	k	2	0	1
1	1	1	0.4	1	0	0	1	1	0	6	305	387.349761003861	k	2	0	1
1	2	0.4	0.8	-0	1	0	1	1	1	6	306	386.892772978172	k	2	1	0
0	1	0.6	0.8	1	-0	1	1	1	1	6	307	355.450951989042	j	1	0	1
1	1	0.6	0.4	0.6	0.8	0	0	0	1	6	308	460.35696999752	j	1	0	1
0	2	0.2	0.6	0.8	1	0	2	1	1	6	309	479.180863010697	j	1	1	1
0	1	0.6	0.2	0.6	0.6	1	1	1	0	6	310	327.64152798336	j	1	0	1
0	2	0.4	0.8	0.6	0.6	0	1	1	1	6	311	353.367083997	j	1	1	1
0	2	0.6	0	0.8	0.6	0	0	0	1	6	312	425.731425988488	j	1	0	0
0	1	0.6	0.6	0.6	0.6	0	2	1	1	6	313	340.600189985707	k	2	0	1
1	2	0.8	0.4	0.6	0.8	0	1	1	0	6	314	390.572417003568	j	1	0	1
1	2	0.8	0	0.8	0.6	0	0	0	1	6	315	526.204805006273	j	1	0	1
1	2	0.6	0.4	0.8	0.8	1	0	0	0	6	316	448.027390986681	j	1	0	1
0	1	0.8	0.8	0.6	0.6	0	3	1	1	6	317	554.310153995175	j	1	0	1
0	1	0.6	0.8	0.8	0.6	0	0	0	1	6	318	475.191198987886	k	2	0	1
0	2	0.6	0.2	0.6	0.8	0	2	1	0	6	319	365.282737999223	k	2	0	1
0	1	0.6	0.2	0.6	0.8	0	1	1	0	6	320	437.23728202167	j	1	0	1
0	1	0.6	0.8	0.6	0.6	0	0	0	1	6	321	416.186276997905	k	2	0	1
1	1	0.4	0.4	0.6	0.6	0	0	0	0	6	322	519.616386998678	j	1	0	1
0	1	0.8	0.8	0.4	0.6	1	0	0	0	6	323	425.952329009306	k	2	0	1
1	2	1	0	0.6	0.6	1	4	1	1	6	324	564.277605997631	j	1	0	1
0	2	0	0.2	1	0.8	0	0	0	1	6	325	484.008870000253	k	2	0	1
1	1	0.8	0.8	0.8	0.4	0	2	1	0	6	326	404.989815986482	j	1	0	1
0	1	0.2	0.4	0.8	0	1	0	0	1	6	327	598.567667009775	k	2	0	1
0	2	0.4	0.6	0	1	0	2	1	0	6	328	376.412967016222	j	1	1	0
0	1	0.2	0.8	0.2	0.8	0	1	1	0	6	329	426.343714992981	k	2	1	0
1	2	0.6	0.4	0.6	0.2	1	1	1	1	6	330	412.407100986456	j	1	1	1
1	1	0.4	0.6	0.8	0.6	0	1	1	1	6	331	510.130706010386	k	2	1	1
1	1	0.6	0.6	0.6	0.4	1	0	0	1	6	332	462.285900983261	j	1	1	1
1	1	0.4	0.2	0.6	0.6	1	0	0	0	6	333	447.599733015522	j	1	0	0
1	1	0.8	0.2	0.4	0.6	1	0	0	0	6	334	665.573228994617	j	1	1	0
0	1	0.2	0	0.2	0.4	1	0	0	0	6	335	449.065299006179	j	1	0	0
1	2	0.8	-0	0.4	0.8	1	5	1	1	6	336	482.990624004742	j	1	1	1
0	1	-0	0.6	0.2	0.2	0	1	1	0	6	337	582.008741999744	j	1	0	1
1	2	1	0.4	-0	0.2	1	1	1	1	6	338	566.854629025329	k	2	1	1
1	2	0.6	-0	0.4	-0	1	0	0	1	6	339	647.409658995457	k	2	0	0
0	1	0.2	0.8	-0	-0	0	2	1	1	6	340	369.488211988937	j	1	0	1
0	2	0.8	0	0.6	0.4	0	1	1	0	6	341	459.313001018018	k	2	0	1
0	2	0.8	0.4	0.8	0.2	0	0	0	1	6	342	554.428937000921	k	2	0	1
0	2	0.4	0.2	0.8	0.8	0	0	0	0	6	343	564.633186004357	j	1	0	1
0	2	0.6	-0	0.4	0.8	1	0	0	0	6	344	333.406399004161	k	2	1	0
0	2	0	1	-0	0.4	1	0	0	0	6	345	615.157657011878	j	1	0	0
1	1	0.4	1	0.2	0.6	0	5	1	1	6	346	648.290127981454	k	2	1	0
1	1	0.4	0.4	1	0	1	0	0	1	6	347	506.95918497513	k	2	1	1
0	2	0.8	0.4	0	-0	1	2	1	0	6	348	355.283675016835	k	2	1	0
1	2	0.4	0.8	0.4	0.4	0	0	0	1	6	349	502.089092013193	k	2	1	1
0	2	0.2	0.4	0.8	0.4	0	0	0	0	6	350	678.111772984266	j	1	0	0
0	2	0.4	0.4	0.2	0.8	0	0	0	0	6	351	664.624915021705	k	2	1	0
1	1	0.6	0.2	0.4	1	1	4	1	0	6	352	402.376472018659	k	2	1	1
0	1	0.8	1	0.2	0.4	1	0	0	1	6	353	355.099273001542	k	2	0	0
0	2	0.2	0.4	0.4	0.2	1	2	1	0	6	354	364.55187399406	j	1	1	1
0	1	0.6	0.2	0.8	0.2	0	1	1	0	6	355	405.916293995688	j	1	0	1
0	2	0.6	0.2	0.4	0.8	1	1	1	1	6	356	415.725208004005	j	1	1	1
0	1	0.2	0	0.6	0.4	0	1	1	1	6	357	406.652417994337	k	2	0	1
1	1	0.4	0.6	0.2	0.2	0	0	0	1	6	358	305.773764004698	k	2	0	1
1	1	0.2	0.8	0.4	0.2	1	0	0	0	6	359	369.515305006644	j	1	1	0
0	1	0.4	0	0.8	0.4	1	0	0	0	6	360	490.485218993854	j	1	1	1
1	1	0.6	0.8	NaN	NaN	NaN	NaN	NaN	NaN	7	1	754.01383798453	j	1	0	NaN
1	2	0.2	0.4	NaN	NaN	NaN	1	1	NaN	7	2	NaN	NaN	NaN	NaN	NaN
0	2	0.2	0.2	NaN	0.6	1	0	0	1	7	3	737.279919994762	k	2	1	NaN
1	2	0.4	1	0.2	NaN	0	0	0	0	7	4	NaN	NaN	NaN	NaN	0
0	1	-0	0.8	0.6	NaN	1	3	1	NaN	7	5	564.85274998704	j	1	0	NaN
1	2	0.6	0.2	NaN	0.2	1	1	1	0	7	6	912.4194420001	k	2	1	0
